id,source_neural_network,num_of_calls,parameters,running_time
#204,mask_rcnn_r50_fpn_1x_coco,42,"{'input_size': [[64]], 'dim': [], 'keepdim': []}",7.63559341430664e-05
#205,mask_rcnn_r50_fpn_1x_coco,24,"{'input_size': [[2048]], 'dim': [], 'keepdim': []}",1.5552043914794923e-05
#206,mask_rcnn_r50_fpn_1x_coco,53,"{'input_size': [[256, 256, 3, 3]], 'dim': [], 'keepdim': []}",1.4693737030029297e-05
#207,mask_rcnn_r50_fpn_1x_coco,18,"{'input_size': [[256, 1024, 1, 1]], 'dim': [], 'keepdim': []}",1.5299320220947266e-05
#208,mask_rcnn_r50_fpn_1x_coco,146,"{'input_size': [[256]], 'dim': [], 'keepdim': []}",0.0002516627311706543
#209,mask_rcnn_r50_fpn_1x_coco,56,"{'input_size': [[1024]], 'dim': [], 'keepdim': []}",4.250049591064453e-05
#210,mask_rcnn_r50_fpn_1x_coco,18,"{'input_size': [[1024, 256, 1, 1]], 'dim': [], 'keepdim': []}",1.9731521606445314e-05
#211,mask_rcnn_r50_fpn_1x_coco,48,"{'input_size': [[128]], 'dim': [], 'keepdim': []}",1.5401840209960936e-05
#212,mask_rcnn_r50_fpn_1x_coco,66,"{'input_size': [[512]], 'dim': [], 'keepdim': []}",1.741647720336914e-05
#213,densenet121_4xb256_cifar10,8,"{'input_size': [[320]], 'dim': [], 'keepdim': []}",1.5053749084472656e-05
#214,densenet121_4xb256_cifar10,8,"{'input_size': [[64]], 'dim': [], 'keepdim': []}",1.957416534423828e-05
#215,densenet121_4xb256_cifar10,8,"{'input_size': [[288]], 'dim': [], 'keepdim': []}",1.9614696502685546e-05
#216,densenet121_4xb256_cifar10,240,"{'input_size': [[128]], 'dim': [], 'keepdim': []}",1.9395351409912108e-05
#217,densenet121_4xb256_cifar10,116,"{'input_size': [[32, 128, 3, 3]], 'dim': [], 'keepdim': []}",1.4235973358154297e-05
#218,densenet121_4xb256_cifar10,8,"{'input_size': [[224]], 'dim': [], 'keepdim': []}",1.4569759368896484e-05
#219,densenet121_4xb256_cifar10,12,"{'input_size': [[256]], 'dim': [], 'keepdim': []}",1.926422119140625e-05
#220,densenet121_4xb256_cifar10,8,"{'input_size': [[192]], 'dim': [], 'keepdim': []}",1.4400482177734375e-05
#221,densenet121_4xb256_cifar10,8,"{'input_size': [[160]], 'dim': [], 'keepdim': []}",1.5053749084472656e-05
#222,densenet121_4xb256_cifar10,12,"{'input_size': [[512]], 'dim': [], 'keepdim': []}",1.5411376953125e-05
#223,deeplabv3plus_r50-d8_512x512_80k_ade20k,21,"{'input_size': [[512, 2048, 1, 1]], 'dim': [], 'keepdim': []}",1.9173622131347657e-05
#224,deeplabv3plus_r50-d8_512x512_80k_ade20k,42,"{'input_size': [[2048]], 'dim': [], 'keepdim': []}",1.5273094177246094e-05
#225,deeplabv3plus_r50-d8_512x512_80k_ade20k,40,"{'input_size': [[2, 512, 512]], 'dim': [], 'keepdim': []}",1.9414424896240236e-05
#226,deeplabv3plus_r50-d8_512x512_80k_ade20k,122,"{'input_size': [[512]], 'dim': [], 'keepdim': []}",1.4584064483642579e-05
#227,deeplabv3plus_r50-d8_512x512_80k_ade20k,42,"{'input_size': [[64]], 'dim': [], 'keepdim': []}",1.4553070068359375e-05
#228,deeplabv3plus_r50-d8_512x512_80k_ade20k,48,"{'input_size': [[128]], 'dim': [], 'keepdim': []}",1.479625701904297e-05
#229,deeplabv3plus_r50-d8_512x512_80k_ade20k,40,"{'input_size': [[1]], 'dim': [], 'keepdim': []}",1.5113353729248047e-05
#230,deeplabv3plus_r50-d8_512x512_80k_ade20k,40,"{'input_size': [[]], 'dim': [], 'keepdim': []}",1.4493465423583984e-05
#231,deeplabv3plus_r50-d8_512x512_80k_ade20k,102,"{'input_size': [[256]], 'dim': [], 'keepdim': []}",1.4955997467041015e-05
#232,deeplabv3plus_r50-d8_512x512_80k_ade20k,42,"{'input_size': [[1024]], 'dim': [], 'keepdim': []}",1.5094280242919922e-05
#233,cascade_rcnn_r50_fpn_1x_coco,24,"{'input_size': [[81, 1024]], 'dim': [], 'keepdim': []}",1.4677047729492188e-05
#234,cascade_rcnn_r50_fpn_1x_coco,42,"{'input_size': [[64]], 'dim': [], 'keepdim': []}",1.4898777008056641e-05
#235,cascade_rcnn_r50_fpn_1x_coco,24,"{'input_size': [[2048]], 'dim': [], 'keepdim': []}",1.5110969543457032e-05
#236,cascade_rcnn_r50_fpn_1x_coco,33,"{'input_size': [[256, 256, 3, 3]], 'dim': [], 'keepdim': []}",3.383159637451172e-05
#237,cascade_rcnn_r50_fpn_1x_coco,24,"{'input_size': [[4, 1024]], 'dim': [], 'keepdim': []}",1.5184879302978515e-05
#238,cascade_rcnn_r50_fpn_1x_coco,123,"{'input_size': [[256]], 'dim': [], 'keepdim': []}",1.4996528625488281e-05
#239,cascade_rcnn_r50_fpn_1x_coco,90,"{'input_size': [[1024]], 'dim': [], 'keepdim': []}",1.5108585357666015e-05
#240,cascade_rcnn_r50_fpn_1x_coco,80,"{'input_size': [[]], 'dim': [], 'keepdim': []}",1.4734268188476562e-05
#241,cascade_rcnn_r50_fpn_1x_coco,48,"{'input_size': [[128]], 'dim': [], 'keepdim': []}",1.501321792602539e-05
#242,cascade_rcnn_r50_fpn_1x_coco,66,"{'input_size': [[512]], 'dim': [], 'keepdim': []}",1.9824504852294923e-05
#243,slowfast_context_kinetics_pretrained_r50_4x16x1_20e_ava_rgb,20,"{'input_size': [[1, 2048, 32, 16, 16]], 'dim': [[2]], 'keepdim': []}",1.9552707672119142e-05
#244,slowfast_context_kinetics_pretrained_r50_4x16x1_20e_ava_rgb,20,"{'input_size': [[1, 256, 32, 16, 16]], 'dim': [[2]], 'keepdim': []}",1.943349838256836e-05
#245,slowfast_context_kinetics_pretrained_r50_4x16x1_20e_ava_rgb,6,"{'input_size': [[7]], 'dim': [], 'keepdim': []}",1.5072822570800781e-05
#246,slowfast_context_kinetics_pretrained_r50_4x16x1_20e_ava_rgb,12,"{'input_size': [[5]], 'dim': [], 'keepdim': []}",1.9140243530273438e-05
#247,slowfast_context_kinetics_pretrained_r50_4x16x1_20e_ava_rgb,140,"{'input_size': [[]], 'dim': [], 'keepdim': []}",1.931428909301758e-05
#248,slowfast_context_kinetics_pretrained_r50_4x16x1_20e_ava_rgb,24,"{'input_size': [[4]], 'dim': [], 'keepdim': []}",1.9543170928955078e-05
#249,slowfast_context_kinetics_pretrained_r50_4x16x1_20e_ava_rgb,6,"{'input_size': [[6]], 'dim': [], 'keepdim': []}",1.4040470123291016e-05
#250,slowfast_context_kinetics_pretrained_r50_4x16x1_20e_ava_rgb,60,"{'input_size': [[2]], 'dim': [], 'keepdim': []}",1.95002555847168e-05
#251,slowfast_context_kinetics_pretrained_r50_4x16x1_20e_ava_rgb,10,"{'input_size': [[2, 80]], 'dim': [], 'keepdim': []}",1.9521713256835936e-05
#252,slowfast_context_kinetics_pretrained_r50_4x16x1_20e_ava_rgb,12,"{'input_size': [[3]], 'dim': [], 'keepdim': []}",1.5206336975097657e-05
#253,tsn_r50_1x1x3_75e_ucf101_rgb,75,"{'input_size': [[16, 3, 2048, 1, 1]], 'dim': [], 'keepdim': []}",1.4696121215820313e-05
#254,tsn_r50_1x1x3_75e_ucf101_rgb,225,"{'input_size': [[]], 'dim': [], 'keepdim': []}",1.949310302734375e-05
#255,dbnet_r18_fpnc_1200e_icdar2015,34,"{'input_size': [[64, 256, 3, 3]], 'dim': [], 'keepdim': []}",1.5039443969726562e-05
#256,dbnet_r18_fpnc_1200e_icdar2015,80,"{'input_size': [[64]], 'dim': [], 'keepdim': []}",1.9452571868896485e-05
#257,dbnet_r18_fpnc_1200e_icdar2015,12,"{'input_size': [[64, 64, 3, 3]], 'dim': [], 'keepdim': []}",1.529216766357422e-05
#258,dbnet_r18_fpnc_1200e_icdar2015,30,"{'input_size': [[]], 'dim': [], 'keepdim': []}",2.9973983764648437e-05
#259,dbnet_r18_fpnc_1200e_icdar2015,30,"{'input_size': [[128]], 'dim': [], 'keepdim': []}",1.5218257904052734e-05
#260,dbnet_r18_fpnc_1200e_icdar2015,10,"{'input_size': [[1]], 'dim': [], 'keepdim': []}",1.5151500701904296e-05
#261,dbnet_r18_fpnc_1200e_icdar2015,10,"{'input_size': [[64, 1, 2, 2]], 'dim': [], 'keepdim': []}",0.00027055978775024413
#262,dbnet_r18_fpnc_1200e_icdar2015,30,"{'input_size': [[512]], 'dim': [], 'keepdim': []}",1.981973648071289e-05
#263,dbnet_r18_fpnc_1200e_icdar2015,30,"{'input_size': [[256]], 'dim': [], 'keepdim': []}",1.580476760864258e-05
#264,dbnet_r18_fpnc_1200e_icdar2015,10,"{'input_size': [[64, 64, 2, 2]], 'dim': [], 'keepdim': []}",1.5196800231933594e-05
#265,pspnet_unet_s5-d16_128x128_40k_chase_db1,32,"{'input_size': [[16]], 'dim': [], 'keepdim': []}",1.5428066253662108e-05
#266,pspnet_unet_s5-d16_128x128_40k_chase_db1,46,"{'input_size': [[64]], 'dim': [], 'keepdim': []}",1.5225410461425781e-05
#267,pspnet_unet_s5-d16_128x128_40k_chase_db1,20,"{'input_size': [[1]], 'dim': [], 'keepdim': []}",1.4939308166503905e-05
#268,pspnet_unet_s5-d16_128x128_40k_chase_db1,20,"{'input_size': [[]], 'dim': [], 'keepdim': []}",1.4522075653076171e-05
#269,pspnet_unet_s5-d16_128x128_40k_chase_db1,40,"{'input_size': [[128]], 'dim': [], 'keepdim': []}",1.4262199401855469e-05
#270,pspnet_unet_s5-d16_128x128_40k_chase_db1,20,"{'input_size': [[2, 128, 128]], 'dim': [], 'keepdim': []}",1.5261173248291017e-05
#271,pspnet_unet_s5-d16_128x128_40k_chase_db1,12,"{'input_size': [[16, 64, 1, 1]], 'dim': [], 'keepdim': []}",1.8992424011230468e-05
#272,pspnet_unet_s5-d16_128x128_40k_chase_db1,40,"{'input_size': [[256]], 'dim': [], 'keepdim': []}",3.516912460327148e-05
#273,pspnet_unet_s5-d16_128x128_40k_chase_db1,16,"{'input_size': [[1024]], 'dim': [], 'keepdim': []}",1.9431114196777344e-05
#274,pspnet_unet_s5-d16_128x128_40k_chase_db1,40,"{'input_size': [[512]], 'dim': [], 'keepdim': []}",1.5294551849365236e-05
#275,crnn_toy_dataset,5,"{'input_size': [[64, 1, 3, 3]], 'dim': [], 'keepdim': []}",1.5196800231933594e-05
#276,crnn_toy_dataset,5,"{'input_size': [[64]], 'dim': [], 'keepdim': []}",2.8040409088134765e-05
#277,crnn_toy_dataset,5,"{'input_size': [[128, 64, 3, 3]], 'dim': [], 'keepdim': []}",1.9593238830566408e-05
#278,crnn_toy_dataset,5,"{'input_size': [[128]], 'dim': [], 'keepdim': []}",1.5227794647216796e-05
#279,crnn_toy_dataset,315,"{'input_size': [[]], 'dim': [], 'keepdim': []}",1.944780349731445e-05
#280,crnn_toy_dataset,24,"{'input_size': [[256]], 'dim': [], 'keepdim': []}",1.4297962188720703e-05
#281,crnn_toy_dataset,24,"{'input_size': [[1024, 256]], 'dim': [], 'keepdim': []}",1.5158653259277343e-05
#282,crnn_toy_dataset,8,"{'input_size': [[1024, 512]], 'dim': [], 'keepdim': []}",1.5599727630615236e-05
#283,crnn_toy_dataset,35,"{'input_size': [[512]], 'dim': [], 'keepdim': []}",1.5964508056640624e-05
#284,crnn_toy_dataset,32,"{'input_size': [[1024]], 'dim': [], 'keepdim': []}",1.470327377319336e-05
#285,res50_coco_256x192,10,"{'input_size': [[]], 'dim': [], 'keepdim': []}",1.455068588256836e-05
#286,atss_r50_fpn_1x_coco,90,"{'input_size': [[]], 'dim': [], 'keepdim': []}",1.784324645996094e-05
#287,atss_r50_fpn_1x_coco,42,"{'input_size': [[64]], 'dim': [], 'keepdim': []}",1.4865398406982422e-05
#288,atss_r50_fpn_1x_coco,24,"{'input_size': [[2048]], 'dim': [], 'keepdim': []}",1.4286041259765625e-05
#289,atss_r50_fpn_1x_coco,57,"{'input_size': [[256, 256, 3, 3]], 'dim': [], 'keepdim': []}",7.927179336547852e-05
#290,atss_r50_fpn_1x_coco,18,"{'input_size': [[256, 1024, 1, 1]], 'dim': [], 'keepdim': []}",1.9640922546386718e-05
#291,atss_r50_fpn_1x_coco,168,"{'input_size': [[256]], 'dim': [], 'keepdim': []}",1.4383792877197265e-05
#292,atss_r50_fpn_1x_coco,42,"{'input_size': [[1024]], 'dim': [], 'keepdim': []}",1.4307498931884765e-05
#293,atss_r50_fpn_1x_coco,18,"{'input_size': [[1024, 256, 1, 1]], 'dim': [], 'keepdim': []}",1.4972686767578124e-05
#294,atss_r50_fpn_1x_coco,48,"{'input_size': [[128]], 'dim': [], 'keepdim': []}",1.4326572418212891e-05
#295,atss_r50_fpn_1x_coco,66,"{'input_size': [[512]], 'dim': [], 'keepdim': []}",1.5196800231933594e-05
#296,fcos_r50_caffe_fpn_gn-head_1x_coco,75,"{'input_size': [[]], 'dim': [], 'keepdim': []}",1.6503334045410156e-05
#297,fcos_r50_caffe_fpn_gn-head_1x_coco,42,"{'input_size': [[64]], 'dim': [], 'keepdim': []}",3.673315048217773e-05
#298,fcos_r50_caffe_fpn_gn-head_1x_coco,24,"{'input_size': [[2048]], 'dim': [], 'keepdim': []}",1.9307136535644532e-05
#299,fcos_r50_caffe_fpn_gn-head_1x_coco,57,"{'input_size': [[256, 256, 3, 3]], 'dim': [], 'keepdim': []}",1.919269561767578e-05
#300,fcos_r50_caffe_fpn_gn-head_1x_coco,18,"{'input_size': [[256, 1024, 1, 1]], 'dim': [], 'keepdim': []}",1.942157745361328e-05
#301,fcos_r50_caffe_fpn_gn-head_1x_coco,168,"{'input_size': [[256]], 'dim': [], 'keepdim': []}",1.5285015106201172e-05
#302,fcos_r50_caffe_fpn_gn-head_1x_coco,42,"{'input_size': [[1024]], 'dim': [], 'keepdim': []}",1.4576911926269531e-05
#303,fcos_r50_caffe_fpn_gn-head_1x_coco,18,"{'input_size': [[1024, 256, 1, 1]], 'dim': [], 'keepdim': []}",1.9681453704833984e-05
#304,fcos_r50_caffe_fpn_gn-head_1x_coco,48,"{'input_size': [[128]], 'dim': [], 'keepdim': []}",1.4894008636474609e-05
#305,fcos_r50_caffe_fpn_gn-head_1x_coco,66,"{'input_size': [[512]], 'dim': [], 'keepdim': []}",1.5349388122558593e-05
#306,upernet_r50_512x512_80k_ade20k,18,"{'input_size': [[512, 512, 3, 3]], 'dim': [], 'keepdim': []}",1.966238021850586e-05
#307,upernet_r50_512x512_80k_ade20k,24,"{'input_size': [[2048]], 'dim': [], 'keepdim': []}",1.4505386352539063e-05
#308,upernet_r50_512x512_80k_ade20k,40,"{'input_size': [[1]], 'dim': [], 'keepdim': []}",1.4896392822265624e-05
#309,upernet_r50_512x512_80k_ade20k,142,"{'input_size': [[512]], 'dim': [], 'keepdim': []}",1.5027523040771485e-05
#310,upernet_r50_512x512_80k_ade20k,42,"{'input_size': [[64]], 'dim': [], 'keepdim': []}",1.4371871948242188e-05
#311,upernet_r50_512x512_80k_ade20k,48,"{'input_size': [[128]], 'dim': [], 'keepdim': []}",1.9371509552001953e-05
#312,upernet_r50_512x512_80k_ade20k,40,"{'input_size': [[]], 'dim': [], 'keepdim': []}",1.4467239379882812e-05
#313,upernet_r50_512x512_80k_ade20k,40,"{'input_size': [[2, 512, 512]], 'dim': [], 'keepdim': []}",1.5187263488769532e-05
#314,upernet_r50_512x512_80k_ade20k,102,"{'input_size': [[256]], 'dim': [], 'keepdim': []}",4.363298416137695e-05
#315,upernet_r50_512x512_80k_ade20k,42,"{'input_size': [[1024]], 'dim': [], 'keepdim': []}",1.9462108612060546e-05
#316,retinanet_r50_fpn_1x_coco,50,"{'input_size': [[]], 'dim': [], 'keepdim': []}",1.5239715576171875e-05
#317,retinanet_r50_fpn_1x_coco,42,"{'input_size': [[64]], 'dim': [], 'keepdim': []}",4.0767192840576174e-05
#318,retinanet_r50_fpn_1x_coco,24,"{'input_size': [[2048]], 'dim': [], 'keepdim': []}",1.9774436950683593e-05
#319,retinanet_r50_fpn_1x_coco,54,"{'input_size': [[256, 256, 3, 3]], 'dim': [], 'keepdim': []}",1.954078674316406e-05
#320,retinanet_r50_fpn_1x_coco,18,"{'input_size': [[256, 1024, 1, 1]], 'dim': [], 'keepdim': []}",1.4436244964599609e-05
#321,retinanet_r50_fpn_1x_coco,144,"{'input_size': [[256]], 'dim': [], 'keepdim': []}",2.0117759704589843e-05
#322,retinanet_r50_fpn_1x_coco,42,"{'input_size': [[1024]], 'dim': [], 'keepdim': []}",1.4832019805908203e-05
#323,retinanet_r50_fpn_1x_coco,18,"{'input_size': [[1024, 256, 1, 1]], 'dim': [], 'keepdim': []}",1.4429092407226563e-05
#324,retinanet_r50_fpn_1x_coco,48,"{'input_size': [[128]], 'dim': [], 'keepdim': []}",1.5254020690917968e-05
#325,retinanet_r50_fpn_1x_coco,66,"{'input_size': [[512]], 'dim': [], 'keepdim': []}",1.4982223510742188e-05
