id,source_neural_network,num_of_calls,parameters,running_time
#265,slowfast_context_kinetics_pretrained_r50_4x16x1_20e_ava_rgb,280,{'input_size': [[1024]]},5.645751953125e-06
#266,slowfast_context_kinetics_pretrained_r50_4x16x1_20e_ava_rgb,160,{'input_size': [[2048]]},5.695819854736328e-06
#267,slowfast_context_kinetics_pretrained_r50_4x16x1_20e_ava_rgb,280,{'input_size': [[8]]},5.733966827392578e-06
#268,slowfast_context_kinetics_pretrained_r50_4x16x1_20e_ava_rgb,640,{'input_size': [[32]]},5.726814270019531e-06
#269,slowfast_context_kinetics_pretrained_r50_4x16x1_20e_ava_rgb,320,{'input_size': [[16]]},5.726814270019531e-06
#270,tsn_r50_1x1x3_75e_ucf101_rgb,1050,{'input_size': [[64]]},5.772113800048828e-06
#271,tsn_r50_1x1x3_75e_ucf101_rgb,296,"{'input_size': [[256, 64, 1, 1]]}",5.68389892578125e-06
#272,tsn_r50_1x1x3_75e_ucf101_rgb,2400,{'input_size': [[256]]},5.686283111572266e-06
#273,tsn_r50_1x1x3_75e_ucf101_rgb,1650,{'input_size': [[512]]},9.40084457397461e-06
#274,tsn_r50_1x1x3_75e_ucf101_rgb,1200,{'input_size': [[128]]},5.807876586914062e-06
#275,tsn_r50_1x1x3_75e_ucf101_rgb,1050,{'input_size': [[1024]]},5.712509155273438e-06
#276,tsn_r50_1x1x3_75e_ucf101_rgb,600,{'input_size': [[2048]]},5.755424499511719e-06
#277,tsn_r50_1x1x3_75e_ucf101_rgb,370,"{'input_size': [[256, 1024, 1, 1]]}",5.7387351989746094e-06
#278,tsn_r50_1x1x3_75e_ucf101_rgb,444,"{'input_size': [[1024, 256, 1, 1]]}",5.748271942138672e-06
#279,tsn_r50_1x1x3_75e_ucf101_rgb,444,"{'input_size': [[256, 256, 3, 3]]}",5.724430084228516e-06
#280,dbnet_r18_fpnc_1200e_icdar2015,198,{'input_size': [[64]]},5.779266357421875e-06
#281,dbnet_r18_fpnc_1200e_icdar2015,24,{'input_size': [[]]},5.953311920166015e-06
#282,dbnet_r18_fpnc_1200e_icdar2015,100,{'input_size': [[128]]},5.750656127929688e-06
#283,dbnet_r18_fpnc_1200e_icdar2015,100,{'input_size': [[256]]},5.643367767333985e-06
#284,dbnet_r18_fpnc_1200e_icdar2015,100,{'input_size': [[512]]},5.686283111572266e-06
#285,dbnet_r18_fpnc_1200e_icdar2015,54,"{'input_size': [[64, 256, 3, 3]]}",5.686283111572266e-06
#286,dbnet_r18_fpnc_1200e_icdar2015,36,"{'input_size': [[64, 64, 3, 3]]}",5.710124969482422e-06
#287,dbnet_r18_fpnc_1200e_icdar2015,27,"{'input_size': [[512, 512, 3, 3]]}",5.8531761169433595e-06
#288,dbnet_r18_fpnc_1200e_icdar2015,27,"{'input_size': [[128, 128, 3, 3]]}",5.7220458984375e-06
#289,dbnet_r18_fpnc_1200e_icdar2015,27,"{'input_size': [[256, 256, 3, 3]]}",5.762577056884766e-06
#290,pspnet_unet_s5-d16_128x128_40k_chase_db1,132,{'input_size': [[64]]},5.619525909423828e-06
#291,pspnet_unet_s5-d16_128x128_40k_chase_db1,56,{'input_size': [[]]},1.9919872283935546e-05
#292,pspnet_unet_s5-d16_128x128_40k_chase_db1,110,{'input_size': [[128]]},5.676746368408203e-06
#293,pspnet_unet_s5-d16_128x128_40k_chase_db1,110,{'input_size': [[256]]},5.648136138916016e-06
#294,pspnet_unet_s5-d16_128x128_40k_chase_db1,110,{'input_size': [[512]]},5.712509155273438e-06
#295,pspnet_unet_s5-d16_128x128_40k_chase_db1,44,{'input_size': [[1024]]},5.662441253662109e-06
#296,pspnet_unet_s5-d16_128x128_40k_chase_db1,110,{'input_size': [[16]]},5.91278076171875e-06
#297,pspnet_unet_s5-d16_128x128_40k_chase_db1,18,"{'input_size': [[128, 128, 3, 3]]}",5.755424499511719e-06
#298,pspnet_unet_s5-d16_128x128_40k_chase_db1,18,"{'input_size': [[64, 64, 3, 3]]}",5.846023559570312e-06
#299,pspnet_unet_s5-d16_128x128_40k_chase_db1,36,"{'input_size': [[16, 64, 1, 1]]}",5.822181701660157e-06
#300,crnn_toy_dataset,1572,{'input_size': [[256]]},5.702972412109375e-06
#301,crnn_toy_dataset,314,"{'input_size': [[256, 128, 3, 3]]}",5.7077407836914066e-06
#302,crnn_toy_dataset,2202,{'input_size': [[512]]},5.822181701660157e-06
#303,crnn_toy_dataset,314,"{'input_size': [[64, 1, 3, 3]]}",5.805492401123047e-06
#304,crnn_toy_dataset,314,{'input_size': [[64]]},5.693435668945312e-06
#305,crnn_toy_dataset,314,"{'input_size': [[128, 64, 3, 3]]}",5.755424499511719e-06
#306,crnn_toy_dataset,314,{'input_size': [[128]]},5.743503570556641e-06
#307,crnn_toy_dataset,1884,"{'input_size': [[1024, 256]]}",5.686283111572266e-06
#308,crnn_toy_dataset,628,"{'input_size': [[1024, 512]]}",5.9628486633300785e-06
#309,crnn_toy_dataset,2512,{'input_size': [[1024]]},5.712509155273438e-06
#310,res50_coco_256x192,140,{'input_size': [[64]]},5.6672096252441405e-06
#311,res50_coco_256x192,53,{'input_size': [[]]},5.803108215332031e-06
#312,res50_coco_256x192,320,{'input_size': [[256]]},5.686283111572266e-06
#313,res50_coco_256x192,220,{'input_size': [[512]]},5.686283111572266e-06
#314,res50_coco_256x192,160,{'input_size': [[128]]},4.884958267211914e-05
#315,res50_coco_256x192,140,{'input_size': [[1024]]},5.645751953125e-06
#316,res50_coco_256x192,80,{'input_size': [[2048]]},5.588531494140625e-06
#317,res50_coco_256x192,45,"{'input_size': [[256, 1024, 1, 1]]}",5.645751953125e-06
#318,res50_coco_256x192,54,"{'input_size': [[1024, 256, 1, 1]]}",5.645751953125e-06
#319,res50_coco_256x192,54,"{'input_size': [[256, 256, 3, 3]]}",5.674362182617188e-06
#320,atss_r50_fpn_1x_coco,16,"{'input_size': [[128, 128, 3, 3]]}",5.867481231689453e-06
#321,atss_r50_fpn_1x_coco,73,{'input_size': [[]]},5.662441253662109e-06
#322,atss_r50_fpn_1x_coco,232,{'input_size': [[256]]},5.6290626525878905e-06
#323,atss_r50_fpn_1x_coco,110,{'input_size': [[512]]},5.626678466796875e-06
#324,atss_r50_fpn_1x_coco,80,{'input_size': [[128]]},5.6672096252441405e-06
#325,atss_r50_fpn_1x_coco,70,{'input_size': [[1024]]},1.9805431365966795e-05
#326,atss_r50_fpn_1x_coco,40,{'input_size': [[2048]]},5.745887756347657e-06
#327,atss_r50_fpn_1x_coco,76,"{'input_size': [[256, 256, 3, 3]]}",5.764961242675781e-06
#328,atss_r50_fpn_1x_coco,24,"{'input_size': [[256, 1024, 1, 1]]}",5.626678466796875e-06
#329,atss_r50_fpn_1x_coco,24,"{'input_size': [[1024, 256, 1, 1]]}",5.662441253662109e-06
#330,fcos_r50_caffe_fpn_gn-head_1x_coco,57,"{'input_size': [[128, 512, 1, 1]]}",5.757808685302734e-06
#331,fcos_r50_caffe_fpn_gn-head_1x_coco,148,{'input_size': [[]]},5.657672882080078e-06
#332,fcos_r50_caffe_fpn_gn-head_1x_coco,496,{'input_size': [[256]]},5.6672096252441405e-06
#333,fcos_r50_caffe_fpn_gn-head_1x_coco,57,"{'input_size': [[2048, 512, 1, 1]]}",5.626678466796875e-06
#334,fcos_r50_caffe_fpn_gn-head_1x_coco,57,"{'input_size': [[512, 512, 3, 3]]}",5.695819854736328e-06
#335,fcos_r50_caffe_fpn_gn-head_1x_coco,76,"{'input_size': [[512, 128, 1, 1]]}",5.626678466796875e-06
#336,fcos_r50_caffe_fpn_gn-head_1x_coco,76,"{'input_size': [[128, 128, 3, 3]]}",5.652904510498047e-06
#337,fcos_r50_caffe_fpn_gn-head_1x_coco,361,"{'input_size': [[256, 256, 3, 3]]}",5.643367767333985e-06
#338,fcos_r50_caffe_fpn_gn-head_1x_coco,114,"{'input_size': [[256, 1024, 1, 1]]}",5.640983581542969e-06
#339,fcos_r50_caffe_fpn_gn-head_1x_coco,114,"{'input_size': [[1024, 256, 1, 1]]}",1.9817352294921876e-05
#340,upernet_r50_512x512_80k_ade20k,114,"{'input_size': [[1024, 256, 1, 1]]}",5.655288696289062e-06
#341,upernet_r50_512x512_80k_ade20k,136,{'input_size': [[]]},5.753040313720703e-06
#342,upernet_r50_512x512_80k_ade20k,294,{'input_size': [[64]]},5.741119384765625e-06
#343,upernet_r50_512x512_80k_ade20k,714,{'input_size': [[256]]},5.702972412109375e-06
#344,upernet_r50_512x512_80k_ade20k,966,{'input_size': [[512]]},5.657672882080078e-06
#345,upernet_r50_512x512_80k_ade20k,336,{'input_size': [[128]]},5.698204040527343e-06
#346,upernet_r50_512x512_80k_ade20k,294,{'input_size': [[1024]]},5.7387351989746094e-06
#347,upernet_r50_512x512_80k_ade20k,168,{'input_size': [[2048]]},5.638599395751953e-06
#348,upernet_r50_512x512_80k_ade20k,114,"{'input_size': [[256, 256, 3, 3]]}",6.802082061767578e-06
#349,upernet_r50_512x512_80k_ade20k,114,"{'input_size': [[512, 2048, 1, 1]]}",5.619525909423828e-06
#350,retinanet_r50_fpn_1x_coco,16,"{'input_size': [[128, 128, 3, 3]]}",5.712509155273438e-06
#351,retinanet_r50_fpn_1x_coco,53,{'input_size': [[]]},5.726814270019531e-06
#352,retinanet_r50_fpn_1x_coco,192,{'input_size': [[256]]},5.68389892578125e-06
#353,retinanet_r50_fpn_1x_coco,110,{'input_size': [[512]]},5.695819854736328e-06
#354,retinanet_r50_fpn_1x_coco,80,{'input_size': [[128]]},5.691051483154297e-06
#355,retinanet_r50_fpn_1x_coco,70,{'input_size': [[1024]]},5.660057067871093e-06
#356,retinanet_r50_fpn_1x_coco,40,{'input_size': [[2048]]},5.598068237304688e-06
#357,retinanet_r50_fpn_1x_coco,72,"{'input_size': [[256, 256, 3, 3]]}",5.68389892578125e-06
#358,retinanet_r50_fpn_1x_coco,24,"{'input_size': [[256, 1024, 1, 1]]}",1.2395381927490235e-05
#359,retinanet_r50_fpn_1x_coco,24,"{'input_size': [[1024, 256, 1, 1]]}",7.238388061523437e-06
